 68.12   51.35   54.97   55.51   54.32   46.06   51.95   74.63   78.44   74.14   89.01   99.01   98.96   96.86   92.01   87.72   85.97   83.90   78.52   55.64   33.38   32.87   51.64   63.41   66.35  
 35.43   42.06   47.51   46.05   60.23   88.83   94.33   83.65   76.89   79.94   85.35   89.23   91.12   90.48   88.09   84.84   82.13   79.55   75.70   59.93   55.47   60.80   62.49   63.12   63.08  
  0.00    0.10    0.14    0.01    0.01    0.01    0.01    0.02    0.25    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  
 67.84   48.06   50.51   47.56   46.79   42.10   40.14   56.00   64.22   71.37   68.28   76.30   78.60   86.44   93.07   91.75   89.52   87.26   83.13   73.68   45.55   62.05   68.29   68.04   62.65  
 61.43   69.16   80.24   92.86   99.47   99.84   99.90   99.89   99.89   99.67   99.68   99.17   97.20   93.56   89.35   85.45   82.56   80.50   78.23   75.54   73.01   70.54   67.73   65.40   63.37  
  0.00    0.00    0.00    0.00    0.01    0.01    0.02    0.05    0.14    0.41    0.60    0.58    0.39    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  
 68.21   49.09   52.08   47.83   47.19   41.33   44.02   61.06   66.82   70.67   70.95   79.82   86.19   93.41   95.41   93.10   91.66   88.85   82.25   73.95   66.72   71.24   65.48   64.00   63.53  
 52.35   55.52   62.60   79.71   97.75   99.69   99.87   99.70   99.18   99.13   94.41   82.54   76.34   77.82   80.56   82.39   82.93   81.39   76.16   73.05   70.66   68.98   66.94   65.57   64.87  
  0.00    0.06    0.13    0.19    0.30    0.48    0.60    0.61    0.35    0.10    0.06    0.05    0.04    0.04    0.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  
 69.52   73.01   64.57   57.97   73.44   73.87   57.70   46.09   54.07   38.68   18.99   13.21   55.77   79.14   87.54   95.90   97.81   92.77   84.34   69.30   68.96   61.89   59.92   58.95   60.57  
 66.88   72.52   72.70   75.25   74.82   81.44   90.00   98.83   99.92   98.35   97.93   97.03   95.81   94.40   92.56   90.31   87.81   85.15   81.57   77.31   73.40   62.75   48.28   56.07   58.04  
  0.01    0.25    0.43    0.63    0.38    0.17    0.08    0.05    0.14    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  
 67.83   58.68   63.34   63.06   56.50   46.74   63.68   98.46   97.58   98.26   99.99   99.08   92.19   89.69   89.39   84.71   82.44   78.82   71.16   66.88   44.19   27.92   29.63   41.34   51.20  
299.68  296.01  291.31  288.54  285.36  282.71  279.97  277.20  274.66  271.85  268.96  266.21  263.53  260.55  257.14  254.22  251.31  248.08  244.70  240.96  236.91  232.52  227.65  222.72  218.53  216.77  
